Time (s),x (cm),y (cm),theta (deg),left velocity (),right velocity ()
786.82,-1,0,258.403965604001,0.09,0.11
786.84,-1.01,0,258.976923399132,0.09,0.13
786.85,-1.01,0,258.976923399132,0.1,0.15
786.87,-1.01,-0.01,258.976923399132,0.11,0.17
786.89,-1.01,-0.01,258.976923399132,0.12,0.18
786.9,-1.01,-0.01,258.976923399132,0.14,0.2
786.92,-1.01,-0.02,258.976923399132,0.15,0.22
786.94,-1.01,-0.02,259.549881194263,0.15,0.23
786.95,-1.01,-0.03,259.549881194263,0.16,0.25
786.97,-1.01,-0.03,259.549881194263,0.17,0.27
786.99,-1.01,-0.04,259.549881194263,0.19,0.28
787,-1.01,-0.04,260.122838989394,0.19,0.3
787.02,-1.01,-0.05,260.122838989394,0.21,0.31
787.04,-1.01,-0.05,260.122838989394,0.23,0.32
787.05,-1.02,-0.06,260.695796784525,0.25,0.33
787.07,-1.02,-0.07,260.695796784525,0.26,0.33
787.09,-1.02,-0.07,260.695796784525,0.29,0.35
787.1,-1.02,-0.08,261.268754579655,0.3,0.34
787.12,-1.02,-0.08,261.841712374786,0.33,0.35
787.14,-1.02,-0.09,261.841712374786,0.37,0.35
787.15,-1.02,-0.1,262.414670169917,0.37,0.36
787.17,-1.02,-0.1,262.987627965048,0.34,0.36
787.19,-1.02,-0.11,263.560585760179,0.36,0.4
787.2,-1.02,-0.11,264.13354355531,0.37,0.39
787.22,-1.02,-0.12,264.70650135044,0.35,0.36
787.24,-1.03,-0.12,265.279459145571,0.33,0.36
787.25,-1.03,-0.13,266.425374735833,0.33,0.36
787.27,-1.03,-0.13,266.998332530964,0.32,0.38
787.29,-1.03,-0.14,268.144248121225,0.31,0.38
787.3,-1.03,-0.15,269.290163711487,0.31,0.38
787.32,-1.03,-0.15,269.863121506618,0.3,0.38
787.34,-1.03,-0.16,271.009037096879,0.28,0.4
787.35,-1.03,-0.16,272.727910482272,0.27,0.42
787.37,-1.03,-0.17,273.300868277403,0.27,0.41
787.39,-1.03,-0.17,274.446783867664,0.25,0.45
787.4,-1.03,-0.18,275.592699457926,0.23,0.45
787.42,-1.03,-0.19,276.165657253057,0.23,0.43
787.44,-1.03,-0.19,277.884530638449,0.22,0.47
787.45,-1.02,-0.2,279.030446228711,0.22,0.49
787.47,-1.02,-0.21,279.603404023842,0.22,0.5
787.49,-1.02,-0.22,281.322277409234,0.22,0.52
787.5,-1.02,-0.22,282.468192999496,0.24,0.54
787.52,-1.02,-0.23,283.041150794627,0.24,0.55
787.54,-1.02,-0.24,284.760024180019,0.26,0.59
787.55,-1.02,-0.25,285.905939770281,0.27,0.62
787.57,-1.01,-0.25,287.051855360542,0.25,0.63
787.59,-1.01,-0.26,288.197770950804,0.26,0.65
787.6,-1.01,-0.27,289.343686541066,0.28,0.63
787.62,-1.01,-0.27,291.062559926458,0.28,0.62
787.64,-1,-0.28,291.635517721589,0.26,0.63
787.65,-1,-0.29,292.781433311851,0.26,0.63
787.67,-1,-0.29,293.354391106981,0.29,0.61
787.69,-1,-0.3,295.073264492374,0.31,0.58
787.7,-0.99,-0.31,296.219180082636,0.31,0.55
787.72,-0.99,-0.31,296.792137877766,0.31,0.55
787.73,-0.99,-0.32,297.938053468028,0.31,0.55
787.75,-0.99,-0.32,299.656926853421,0.32,0.51
787.77,-0.98,-0.33,300.229884648551,0.33,0.49
787.78,-0.98,-0.33,301.375800238813,0.31,0.5
787.8,-0.98,-0.34,303.094673624205,0.31,0.48
787.82,-0.97,-0.35,304.240589214467,0.31,0.51
787.84,-0.97,-0.35,304.813547009598,0.32,0.5
787.85,-0.96,-0.36,305.95946259986,0.31,0.49
787.87,-0.96,-0.36,306.53242039499,0.32,0.53
787.88,-0.96,-0.37,308.251293780383,0.32,0.53
787.9,-0.95,-0.38,309.397209370645,0.32,0.48
787.92,-0.95,-0.38,309.970167165775,0.36,0.51
787.93,-0.94,-0.39,311.116082756037,0.35,0.54
787.95,-0.93,-0.4,312.834956141429,0.36,0.57
787.97,-0.93,-0.41,313.980871731691,0.37,0.59
787.98,-0.92,-0.41,314.553829526822,0.42,0.59
788,-0.91,-0.42,315.699745117084,0.45,0.64
788.02,-0.91,-0.43,316.845660707345,0.45,0.66
788.04,-0.9,-0.43,317.418618502476,0.45,0.69
788.05,-0.9,-0.44,319.137491887869,0.45,0.69
788.07,-0.89,-0.44,320.28340747813,0.44,0.66
788.09,-0.88,-0.45,320.856365273261,0.41,0.68
788.1,-0.88,-0.45,322.002280863523,0.41,0.67
788.12,-0.87,-0.46,323.148196453784,0.39,0.63
788.14,-0.87,-0.46,323.721154248915,0.39,0.6
788.15,-0.86,-0.46,324.867069839177,0.37,0.59
788.17,-0.86,-0.47,325.440027634308,0.36,0.55
788.18,-0.85,-0.47,326.585943224569,0.34,0.54
788.2,-0.85,-0.47,327.731858814831,0.32,0.54
788.22,-0.84,-0.48,328.304816609962,0.31,0.51
788.23,-0.83,-0.48,329.450732200223,0.3,0.52
788.25,-0.83,-0.49,330.596647790485,0.29,0.5
788.27,-0.82,-0.49,330.596647790485,0.3,0.51
788.28,-0.82,-0.49,331.742563380747,0.31,0.51
788.3,-0.81,-0.5,332.888478971008,0.32,0.49
788.32,-0.8,-0.5,333.461436766139,0.34,0.51
788.33,-0.8,-0.5,334.03439456127,0.33,0.52
788.35,-0.79,-0.51,335.180310151532,0.34,0.49
788.37,-0.78,-0.51,336.326225741793,0.34,0.52
788.38,-0.77,-0.51,336.899183536924,0.36,0.56
788.4,-0.77,-0.52,337.472141332055,0.37,0.56
788.42,-0.76,-0.52,338.618056922316,0.39,0.56
788.44,-0.75,-0.52,339.191014717447,0.39,0.59
788.45,-0.74,-0.53,340.336930307709,0.39,0.63
788.47,-0.73,-0.53,341.482845897971,0.4,0.68
788.48,-0.73,-0.53,342.055803693101,0.41,0.66
788.5,-0.72,-0.53,343.201719283363,0.39,0.68
788.52,-0.71,-0.54,343.774677078494,0.38,0.68
788.53,-0.7,-0.54,344.920592668756,0.37,0.67
788.55,-0.69,-0.54,345.493550463886,0.37,0.67
788.57,-0.69,-0.54,346.066508259017,0.37,0.65
788.58,-0.68,-0.55,347.212423849279,0.38,0.63
788.6,-0.67,-0.55,348.358339439541,0.39,0.6
788.62,-0.66,-0.55,348.358339439541,0.4,0.57
788.63,-0.65,-0.55,349.504255029802,0.4,0.55
788.65,-0.65,-0.55,350.650170620064,0.43,0.54
788.67,-0.64,-0.55,350.650170620064,0.46,0.5
788.68,-0.63,-0.55,351.796086210325,0.49,0.5
788.7,-0.62,-0.56,352.942001800587,0.5,0.49
788.72,-0.61,-0.56,353.514959595718,0.5,0.5
788.73,-0.61,-0.56,354.087917390849,0.5,0.5
788.75,-0.6,-0.56,355.23383298111,0.49,0.49
788.77,-0.59,-0.56,355.806790776241,0.47,0.53
788.78,-0.58,-0.56,356.952706366503,0.46,0.53
788.8,-0.58,-0.56,358.098621956765,0.44,0.5
788.82,-0.57,-0.56,358.671579751895,0.41,0.51
788.83,-0.56,-0.56,359.817495342157,0.4,0.52
788.85,-0.56,-0.56,0.572957795130823,0.37,0.55
788.87,-0.55,-0.56,1.14591559026165,0.35,0.58
788.88,-0.54,-0.56,2.29183118052329,0.33,0.58
788.9,-0.53,-0.56,3.43774677078494,0.31,0.59
788.92,-0.52,-0.56,4.01070456591576,0.3,0.63
788.93,-0.51,-0.56,4.58366236104659,0.3,0.64
788.95,-0.51,-0.56,5.72957795130823,0.32,0.66
788.97,-0.5,-0.56,6.30253574643906,0.33,0.65
788.98,-0.49,-0.56,6.87549354156988,0.37,0.64
789,-0.48,-0.56,8.02140913183153,0.36,0.65
789.02,-0.47,-0.55,8.02140913183153,0.34,0.64
789.03,-0.47,-0.55,9.16732472209317,0.36,0.61
789.05,-0.46,-0.55,9.740282517224,0.37,0.58
789.07,-0.45,-0.55,10.3132403123548,0.39,0.55
789.08,-0.44,-0.55,11.4591559026165,0.4,0.55
789.1,-0.44,-0.55,12.0321136977473,0.39,0.55
789.12,-0.43,-0.55,12.6050714928781,0.41,0.54
789.13,-0.42,-0.55,13.7509870831398,0.4,0.52
789.15,-0.42,-0.54,14.3239448782706,0.4,0.49
789.17,-0.41,-0.54,14.8969026734014,0.4,0.48
789.18,-0.4,-0.54,16.0428182636631,0.39,0.49
789.2,-0.39,-0.54,17.1887338539247,0.39,0.51
789.22,-0.39,-0.54,17.7616916490555,0.4,0.5
789.23,-0.38,-0.53,18.3346494441863,0.38,0.5
789.25,-0.37,-0.53,19.480565034448,0.39,0.5
789.27,-0.36,-0.53,20.6264806247096,0.4,0.52
789.28,-0.35,-0.52,21.1994384198405,0.41,0.53
789.3,-0.34,-0.52,21.7723962149713,0.43,0.55
789.32,-0.34,-0.52,22.3453540101021,0.46,0.58
789.33,-0.33,-0.51,23.4912696003637,0.51,0.58
789.35,-0.32,-0.51,24.6371851906254,0.52,0.58
789.37,-0.31,-0.51,24.6371851906254,0.49,0.64
789.38,-0.3,-0.5,25.783100780887,0.51,0.67
789.4,-0.29,-0.5,26.9290163711487,0.5,0.66
789.42,-0.28,-0.49,27.5019741662795,0.46,0.68
789.43,-0.28,-0.49,28.6478897565412,0.46,0.68
789.45,-0.27,-0.49,29.220847551672,0.44,0.65
789.47,-0.26,-0.48,29.7938053468028,0.43,0.64
789.48,-0.26,-0.48,30.9397209370645,0.4,0.63
789.5,-0.25,-0.48,32.0856365273261,0.38,0.61
789.52,-0.25,-0.47,32.6585943224569,0.36,0.59
789.53,-0.24,-0.47,33.2315521175877,0.34,0.57
789.55,-0.24,-0.47,34.3774677078494,0.33,0.56
789.57,-0.23,-0.46,34.9504255029802,0.31,0.54
789.58,-0.22,-0.46,36.0963410932419,0.31,0.52
789.6,-0.22,-0.45,37.2422566835035,0.31,0.49
789.62,-0.21,-0.45,37.8152144786343,0.31,0.49
789.63,-0.21,-0.45,38.3881722737652,0.34,0.49
789.65,-0.2,-0.44,39.5340878640268,0.35,0.49
789.67,-0.2,-0.44,40.6800034542884,0.34,0.5
789.68,-0.19,-0.43,41.2529612494193,0.33,0.49
789.7,-0.18,-0.43,41.8259190445501,0.34,0.49
789.72,-0.18,-0.42,42.3988768396809,0.35,0.49
789.73,-0.17,-0.42,43.5447924299426,0.38,0.5
789.75,-0.17,-0.41,44.6907080202042,0.39,0.53
789.77,-0.16,-0.4,44.6907080202042,0.4,0.56
789.78,-0.15,-0.4,45.8366236104659,0.4,0.55
789.8,-0.15,-0.39,46.9825392007275,0.41,0.58
789.82,-0.14,-0.39,48.1284547909891,0.41,0.59
789.83,-0.14,-0.38,48.1284547909891,0.4,0.62
789.85,-0.13,-0.37,49.2743703812508,0.37,0.62
789.87,-0.13,-0.37,50.4202859715125,0.37,0.66
789.88,-0.12,-0.36,50.9932437666433,0.37,0.65
789.9,-0.11,-0.35,52.1391593569049,0.37,0.63
789.92,-0.11,-0.35,52.7121171520357,0.36,0.65
789.93,-0.1,-0.34,53.2850749471666,0.39,0.64
789.95,-0.1,-0.33,54.4309905374282,0.4,0.62
789.96,-0.09,-0.33,55.003948332559,0.41,0.6
789.98,-0.09,-0.32,56.1498639228207,0.43,0.58
790,-0.08,-0.31,56.7228217179515,0.47,0.56
790.01,-0.08,-0.31,57.2957795130823,0.49,0.54
790.03,-0.08,-0.3,58.441695103344,0.48,0.52
790.05,-0.07,-0.29,59.5876106936056,0.48,0.5
790.06,-0.07,-0.29,60.1605684887364,0.48,0.5
790.08,-0.06,-0.28,60.7335262838673,0.48,0.49
790.1,-0.06,-0.28,61.8794418741289,0.45,0.49
790.11,-0.06,-0.27,62.4523996692597,0.41,0.49
790.13,-0.05,-0.26,63.5983152595214,0.42,0.48
790.15,-0.05,-0.26,64.744230849783,0.4,0.48
790.16,-0.05,-0.25,65.3171886449138,0.39,0.51
790.18,-0.05,-0.25,66.4631042351755,0.37,0.51
790.2,-0.04,-0.24,67.0360620303063,0.34,0.49
790.21,-0.04,-0.23,67.6090198254371,0.32,0.49
790.23,-0.04,-0.23,68.7549354156988,0.3,0.51
790.25,-0.03,-0.22,69.9008510059604,0.29,0.54
790.27,-0.03,-0.21,70.4738088010913,0.29,0.55
790.28,-0.03,-0.2,71.0467665962221,0.3,0.56
790.3,-0.02,-0.19,72.1926821864837,0.31,0.59
790.32,-0.02,-0.19,72.7656399816146,0.33,0.62
790.33,-0.02,-0.18,73.3385977767454,0.33,0.65
790.35,-0.02,-0.17,74.484513367007,0.33,0.65
790.36,-0.01,-0.16,74.484513367007,0.34,0.64
790.38,-0.01,-0.16,75.6304289572687,0.34,0.64
790.4,-0.01,-0.15,76.2033867523995,0.34,0.64
790.41,-0.01,-0.14,77.3493023426611,0.36,0.62
790.43,-0.01,-0.13,77.3493023426611,0.38,0.59
790.45,-0.01,-0.13,78.4952179329228,0.38,0.58
790.47,0,-0.12,79.0681757280536,0.39,0.57
790.48,0,-0.11,79.6411335231844,0.39,0.52
790.5,0,-0.11,80.7870491134461,0.39,0.51
790.52,0,-0.1,81.3600069085769,0.36,0.49
790.53,0,-0.09,81.9329647037077,0.36,0.48
790.55,0,-0.09,83.0788802939694,0.37,0.48
790.56,0,-0.08,83.6518380891002,0.36,0.46
790.58,0,-0.07,84.224795884231,0.34,0.47
790.6,0,-0.07,85.3707114744926,0.34,0.46
790.61,0.01,-0.06,85.9436692696235,0.35,0.44
790.63,0.01,-0.05,86.5166270647543,0.35,0.45
790.65,0.01,-0.05,87.0895848598851,0.36,0.45
790.66,0.01,-0.04,87.6625426550159,0.37,0.42
790.68,0.01,-0.03,88.2355004501468,0.38,0.43
790.7,0.01,-0.03,88.8084582452776,0.41,0.43
790.71,0.01,-0.02,89.3814160404084,0.43,0.43
790.73,0.01,-0.01,89.9543738355393,0.42,0.44
790.75,0.01,-0.01,90.5273316306701,0.42,0.44
790.76,0.01,0,90.5273316306701,0.42,0.44
790.78,0.01,0,91.6732472209317,0.4,0.45
790.8,0.01,0.01,91.6732472209317,0.38,0.44
790.81,0.01,0.01,92.2462050160626,0.35,0.42
790.83,0.01,0.01,92.8191628111934,0.31,0.41
790.84,0.01,0.01,93.3921206063242,0.26,0.37
790.86,0.01,0.01,93.965078401455,0.23,0.33
790.88,0.01,0.01,94.5380361965858,0.19,0.29
790.89,0.01,0.01,94.5380361965858,0.15,0.24
790.91,0.01,0.01,95.1109939917167,0.11,0.19
790.92,0.01,0.01,95.1109939917167,0.08,0.15
790.94,0.01,0.01,95.1109939917167,0.05,0.1
790.96,0.01,0.01,95.1109939917167,0.03,0.07
790.97,0.01,0.01,95.1109939917167,0.02,0.05
790.99,0.01,0.01,95.1109939917167,0,0.02
791,0.01,0.01,95.1109939917167,0,0.01
791.02,0.01,0.01,95.1109939917167,-0.01,0
791.04,0.01,0.01,95.1109939917167,0,0
791.05,0.01,0.01,95.1109939917167,0,0
791.07,0.01,0.01,95.1109939917167,0,0
791.09,0.01,0.01,95.1109939917167,0,0
791.1,0.01,0.01,95.1109939917167,0,0
791.12,0.01,0.01,95.1109939917167,0,0
791.14,0.01,0.01,95.1109939917167,0,0
791.15,0.01,0.01,95.1109939917167,0,0
791.17,0.01,0.01,95.1109939917167,0,0
791.18,0.01,0.01,95.1109939917167,0,0
791.2,0.01,0.01,95.1109939917167,0,0
791.22,0.01,0.01,95.1109939917167,0,0
791.23,0.01,0.01,95.1109939917167,0,0
791.25,0.01,0.01,95.1109939917167,0,0
791.27,0.01,0.01,95.1109939917167,0,0
791.28,0.01,0.01,95.1109939917167,0,0
791.3,0.01,0.01,95.1109939917167,0,0
791.32,0.01,0.01,95.1109939917167,0,0
791.33,0.01,0.01,95.1109939917167,0,0
791.35,0.01,0.01,95.1109939917167,0,0
791.36,0.01,0.01,95.1109939917167,0,0
791.38,0.01,0.01,95.1109939917167,0,0
791.4,0.01,0.01,95.1109939917167,0,0
791.41,0.01,0.01,95.1109939917167,0,0
791.43,0.01,0.01,95.1109939917167,0,0
791.45,0.01,0.01,95.1109939917167,0,0
791.46,0.01,0.01,95.1109939917167,0,0
791.48,0.01,0.01,95.1109939917167,0,0
791.49,0.01,0.01,95.1109939917167,0,0
791.51,0.01,0.01,95.1109939917167,0,0
791.53,0.01,0.01,95.1109939917167,0,0
791.54,0.01,0.01,95.1109939917167,0,0
791.56,0.01,0.01,95.1109939917167,0,0
791.58,0.01,0.01,95.1109939917167,0,0
791.59,0.01,0.01,95.1109939917167,0,0
791.61,0.01,0.01,95.1109939917167,0,0
791.63,0.01,0.01,95.1109939917167,0,0
791.64,0.01,0.01,95.1109939917167,0,0
791.66,0.01,0.01,95.1109939917167,0,0
791.67,0.01,0.01,95.1109939917167,0,0
791.69,0.01,0.01,95.1109939917167,0,0
791.71,0.01,0.01,95.1109939917167,0,0
791.72,0.01,0.01,95.1109939917167,0,0
791.74,0.01,0.01,95.1109939917167,0,0
791.75,0.01,0.01,95.1109939917167,0,0
791.77,0.01,0.01,95.1109939917167,0,0
791.78,0.01,0.01,95.1109939917167,0,0
791.8,0.01,0.01,95.1109939917167,0,0
791.82,0.01,0.01,95.1109939917167,0,0
791.83,0.01,0.01,95.1109939917167,0,0
791.85,0.01,0.01,95.1109939917167,0,0
791.87,0.01,0.01,95.1109939917167,0,0
791.88,0.01,0.01,95.1109939917167,0,0
791.9,0.01,0.01,95.1109939917167,0,0
791.92,0.01,0.01,95.1109939917167,0,0
791.93,0.01,0.01,95.1109939917167,0,0
791.95,0.01,0.01,95.1109939917167,0,0
791.96,0.01,0.01,95.1109939917167,0,0
791.98,0.01,0.01,95.1109939917167,0,0
792,0.01,0.01,95.1109939917167,0,0
792.01,0.01,0.01,95.1109939917167,0,0
792.03,0.01,0.01,95.1109939917167,0,0
792.05,0.01,0.01,95.1109939917167,0,0
792.06,0.01,0.01,95.1109939917167,0,0
792.08,0.01,0.01,95.1109939917167,0,0
792.1,0.01,0.01,95.1109939917167,0,0
792.11,0.01,0.01,95.1109939917167,0,0
792.13,0.01,0.01,95.1109939917167,0,0
792.14,0.01,0.01,95.1109939917167,0,0
792.16,0.01,0.01,95.1109939917167,0,0
792.18,0.01,0.01,95.1109939917167,0,0
792.19,0.01,0.01,95.1109939917167,0,0
792.21,0.01,0.01,95.1109939917167,0,0
792.23,0.01,0.01,95.1109939917167,0,0
792.24,0.01,0.01,95.1109939917167,0,0
792.26,0.01,0.01,95.1109939917167,0,0
792.28,0.01,0.01,95.1109939917167,0,0
792.29,0.01,0.01,95.1109939917167,0,0
792.31,0.01,0.01,95.1109939917167,0,0
792.32,0.01,0.01,95.1109939917167,0,0
792.34,0.01,0.01,95.1109939917167,0,0
792.36,0.01,0.01,95.1109939917167,0,0
792.37,0.01,0.01,95.1109939917167,0,0
792.39,0.01,0.01,95.1109939917167,0,0
792.41,0.01,0.01,95.1109939917167,0,0
792.42,0.01,0.01,95.1109939917167,0,0
792.44,0.01,0.01,95.1109939917167,0,0
792.46,0.01,0.01,95.1109939917167,0,0
792.47,0.01,0.01,95.1109939917167,0,0
792.49,0.01,0.01,95.1109939917167,0,0
792.5,0.01,0.01,95.1109939917167,0,0
792.52,0.01,0.01,95.1109939917167,0,0
792.54,0.01,0.01,95.1109939917167,0,0
792.55,0.01,0.01,95.1109939917167,0,0
792.57,0.01,0.01,95.1109939917167,0,0
792.58,0.01,0.01,95.1109939917167,0,0
792.6,0.01,0.01,95.1109939917167,0,0
792.62,0.01,0.01,95.1109939917167,0,0
792.63,0.01,0.01,95.1109939917167,0,0
792.65,0.01,0.01,95.1109939917167,0,0
792.67,0.01,0.01,95.1109939917167,0,0
792.68,0.01,0.01,95.1109939917167,0,0
